experimento,distancia_km_barrida,repeticion,semilla_alice,semilla_bob,distancia_km,mu,eficiencia_detector,conteos_oscuros_hz,visibilidad,claves_completadas,bits_tamizados,errores,qber,tiempo_hasta_ultima_clave_s,tasa_tamizada_bps,indicador_ideal_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps
distancia,92.38461538461539,14,11228,11229,92.38461538461539,0.1,0.1,100.0,0.98,1,256,122,0.4765625,0.37233360394799997,687.5554537262581,0.0,2359,1174,1092,4625,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,15,11230,11231,92.38461538461539,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.36778960409,696.0501252704128,0.0,2314,1128,1162,4604,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,16,11232,11233,92.38461538461539,0.1,0.1,100.0,0.98,1,256,113,0.44140625,0.367661604094,696.2924524872293,0.0,2381,1119,1094,4594,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,17,11234,11235,92.38461538461539,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.372493603943,687.2601228319985,0.0,2292,1063,1148,4503,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,18,11236,11237,92.38461538461539,0.1,0.1,100.0,0.98,1,256,85,0.33203125,0.362317604261,706.5624109602668,0.0,2230,1097,1106,4433,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,19,11238,11239,92.38461538461539,0.1,0.1,100.0,0.98,1,256,121,0.47265625,0.374413603883,683.7358401111865,0.0,2272,1086,1082,4440,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,20,11240,11241,92.38461538461539,0.1,0.1,100.0,0.98,1,256,99,0.38671875,0.377229603795,678.6317866482174,0.0,2370,1149,1113,4632,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,21,11242,11243,92.38461538461539,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.366221604139,699.0303059860848,0.0,2249,1129,1161,4539,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,22,11244,11245,92.38461538461539,0.1,0.1,100.0,0.98,1,256,118,0.4609375,0.37258960394,687.0830460455493,0.0,2358,1136,1128,4622,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,23,11246,11247,92.38461538461539,0.1,0.1,100.0,0.98,1,256,107,0.41796875,0.380941603679,672.0190116480901,0.0,2300,1116,1179,4595,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,24,11248,11249,92.38461538461539,0.1,0.1,100.0,0.98,1,256,114,0.4453125,0.369357604041,693.0952475303123,0.0,2302,1111,1122,4535,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,25,11250,11251,92.38461538461539,0.1,0.1,100.0,0.98,1,256,114,0.4453125,0.382381603634,669.4882744543138,0.0,2410,1141,1121,4672,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,26,11252,11253,92.38461538461539,0.1,0.1,100.0,0.98,1,256,106,0.4140625,0.378477603756,676.394052011173,0.0,2329,1120,1148,4597,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,27,11254,11255,92.38461538461539,0.1,0.1,100.0,0.98,1,256,117,0.45703125,0.375885603837,681.0582724817855,0.0,2293,1150,1132,4575,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,28,11256,11257,92.38461538461539,0.1,0.1,100.0,0.98,1,256,128,0.5,0.373773603903,684.9065780108858,0.0,2334,1123,1161,4618,2.9999995498908305e-07,5691.848048421378
distancia,92.38461538461539,29,11258,11259,92.38461538461539,0.1,0.1,100.0,0.98,1,256,112,0.4375,0.364493604193,702.3442854828464,0.0,2335,1121,1096,4552,2.9999995498908305e-07,5691.848048421378
distancia,100.0,0,11300,11301,100.0,0.1,0.1,100.0,0.98,1,256,112,0.4375,0.41191598733199997,621.4859531384653,0.0,1774,904,971,3649,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,1,11302,11303,100.0,0.1,0.1,100.0,0.98,1,256,126,0.4921875,0.402475987627,636.0627909987302,0.0,1826,925,874,3625,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,2,11304,11305,100.0,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.403883987583,633.8453810263791,0.0,1850,863,892,3605,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,3,11306,11307,100.0,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.403083987608,635.1033726721998,0.0,1798,947,876,3621,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,4,11308,11309,100.0,0.1,0.1,100.0,0.98,1,256,126,0.4921875,0.41053998737499997,623.5689771339172,0.0,1845,960,844,3649,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,5,11310,11311,100.0,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.398507987751,642.3961573386495,0.0,1784,944,888,3616,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,6,11312,11313,100.0,0.1,0.1,100.0,0.98,1,256,133,0.51953125,0.40717998748,628.7145927390999,0.0,1781,908,887,3576,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,7,11314,11315,100.0,0.1,0.1,100.0,0.98,1,256,119,0.46484375,0.410731987369,623.277484765292,0.0,1811,857,907,3575,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,8,11316,11317,100.0,0.1,0.1,100.0,0.98,1,256,116,0.453125,0.401259987665,637.9903500713028,0.0,1819,917,937,3673,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,9,11318,11319,100.0,0.1,0.1,100.0,0.98,1,256,134,0.5234375,0.407275987477,628.5663969188879,0.0,1787,998,919,3704,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,10,11320,11321,100.0,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.403051987609,635.1537962103914,0.0,1817,871,933,3621,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,11,11322,11323,100.0,0.1,0.1,100.0,0.98,1,256,122,0.4765625,0.40679598749199997,629.3080754761243,0.0,1895,886,933,3714,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,12,11324,11325,100.0,0.1,0.1,100.0,0.98,1,256,126,0.4921875,0.413835987272,618.6025572293695,0.0,1809,902,926,3637,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,13,11326,11327,100.0,0.1,0.1,100.0,0.98,1,256,101,0.39453125,0.400971987674,638.4485896010627,0.0,1774,870,913,3557,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,14,11328,11329,100.0,0.1,0.1,100.0,0.98,1,256,122,0.4765625,0.401387987661,637.786899134136,0.0,1912,898,831,3641,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,15,11330,11331,100.0,0.1,0.1,100.0,0.98,1,256,117,0.45703125,0.39783598777199997,643.4812532513116,0.0,1827,920,898,3645,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,16,11332,11333,100.0,0.1,0.1,100.0,0.98,1,256,125,0.48828125,0.407051987484,628.912295901915,0.0,1855,938,944,3737,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,17,11334,11335,100.0,0.1,0.1,100.0,0.98,1,256,120,0.46875,0.405995987517,630.548103604794,0.0,1786,862,933,3581,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,18,11336,11337,100.0,0.1,0.1,100.0,0.98,1,256,140,0.546875,0.400683987683,638.9074878693023,0.0,1794,876,934,3604,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,19,11338,11339,100.0,0.1,0.1,100.0,0.98,1,256,134,0.5234375,0.409163987418,625.6660113600653,0.0,1824,943,936,3703,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,20,11340,11341,100.0,0.1,0.1,100.0,0.98,1,256,119,0.46484375,0.404651987559,632.6423886962228,0.0,1811,926,936,3673,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,21,11342,11343,100.0,0.1,0.1,100.0,0.98,1,256,115,0.44921875,0.408363987443,626.8917139411878,0.0,1883,904,962,3749,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,22,11344,11345,100.0,0.1,0.1,100.0,0.98,1,256,128,0.5,0.396843987803,645.0897780189697,0.0,1741,852,882,3475,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,23,11346,11347,100.0,0.1,0.1,100.0,0.98,1,256,127,0.49609375,0.40909998742,625.7638911564649,0.0,1836,903,891,3630,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,24,11348,11349,100.0,0.1,0.1,100.0,0.98,1,256,105,0.41015625,0.410091987389,624.2501874516429,0.0,1870,868,980,3718,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,25,11350,11351,100.0,0.1,0.1,100.0,0.98,1,256,130,0.5078125,0.402763987618,635.6079686121349,0.0,1857,948,860,3665,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,26,11352,11353,100.0,0.1,0.1,100.0,0.98,1,256,115,0.44921875,0.410795987367,623.1803811931902,0.0,1776,901,891,3568,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,27,11354,11355,100.0,0.1,0.1,100.0,0.98,1,256,126,0.4921875,0.392331987944,652.508609714843,0.0,1751,937,908,3596,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,28,11356,11357,100.0,0.1,0.1,100.0,0.98,1,256,108,0.421875,0.420043987078,609.4599800864715,0.0,1853,963,966,3782,2.9999995498908305e-07,4011.7988049281903
distancia,100.0,29,11358,11359,100.0,0.1,0.1,100.0,0.98,1,256,120,0.46875,0.415051987234,616.7902042971573,0.0,1767,934,980,3681,2.9999995498908305e-07,4011.7988049281903
