experimento,eficiencia_barrida,repeticion,semilla_alice,semilla_bob,distancia_km,mu,eficiencia_detector,conteos_oscuros_hz,visibilidad,claves_completadas,bits_tamizados,errores,qber,tiempo_hasta_ultima_clave_s,tasa_tamizada_bps,indicador_ideal_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps,conteos_oscuros_barridos_hz
eficiencia_detector,0.2681818181818182,18,20336,20337,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1983,918,913,3814,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,19,20338,20339,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1948,913,877,3738,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,20,20340,20341,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,2006,958,953,3917,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,21,20342,20343,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,6,0.005859375,0.0008369999789999999,1223416.9960474994,1086330.5779225964,1962,970,861,3793,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,22,20344,20345,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1977,950,944,3871,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,23,20346,20347,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,1,0.0009765625,0.000868999978,1178365.9676916585,1149925.576637538,2093,1016,913,4022,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,24,20348,20349,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,2054,943,982,3979,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,25,20350,20351,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,2,0.001953125,0.000868999978,1178365.9676916585,1126459.9223723086,2009,1022,953,3984,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,26,20352,20353,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1919,864,933,3716,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,27,20354,20355,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,2,0.001953125,0.000868999978,1178365.9676916585,1126459.9223723086,2034,933,963,3930,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,28,20356,20357,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,1,0.0009765625,0.000772999981,1324708.958822083,1292736.5140512956,1883,885,890,3658,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.2681818181818182,29,20358,20359,5.0,0.1,0.2681818181818182,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1861,918,912,3691,2.9999995498908305e-07,843097.5341486669,
eficiencia_detector,0.3409090909090909,0,20400,20401,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1955,939,941,3835,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,1,20402,20403,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,2041,910,932,3883,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,2,20404,20405,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,2064,934,980,3978,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,3,20406,20407,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,5,0.0048828125,0.00080499998,1272049.7210447136,1149731.4805637465,1929,901,924,3754,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,4,20408,20409,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,1991,905,957,3853,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,5,20410,20411,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1994,952,951,3897,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,6,20412,20413,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2023,941,923,3887,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,7,20414,20415,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.00080499998,1272049.7210447136,1192715.0617625376,1972,944,911,3827,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,8,20416,20417,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1951,961,906,3818,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,9,20418,20419,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,2003,961,944,3908,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,10,20420,20421,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1938,947,943,3828,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,11,20422,20423,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,0,0.0,0.00080499998,1272049.7210447136,1272049.7210445728,2012,888,861,3761,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,12,20424,20425,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1874,939,956,3769,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,13,20426,20427,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,2030,894,959,3883,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,14,20428,20429,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2017,954,942,3913,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,15,20430,20431,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,2033,957,946,3936,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,16,20432,20433,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,4,0.00390625,0.00080499998,1272049.7210447136,1170732.3173938908,1920,930,958,3808,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,17,20434,20435,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.000868999978,1178365.9676916585,1104874.137136677,1996,1019,945,3960,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,18,20436,20437,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,0,0.0,0.00080499998,1272049.7210447136,1272049.7210445728,1859,839,922,3620,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,19,20438,20439,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1950,915,925,3790,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,20,20440,20441,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1965,883,940,3788,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,21,20442,20443,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1930,904,882,3716,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,22,20444,20445,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1966,996,929,3891,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,23,20446,20447,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1921,909,933,3763,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,24,20448,20449,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,3,0.0029296875,0.00080499998,1272049.7210447136,1192715.0617625376,1964,873,898,3735,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,25,20450,20451,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1948,877,946,3771,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,26,20452,20453,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2067,913,896,3876,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,27,20454,20455,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1983,886,950,3819,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,28,20456,20457,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1994,968,1026,3988,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.3409090909090909,29,20458,20459,5.0,0.1,0.3409090909090909,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1974,1041,960,3975,2.9999995498908305e-07,1068652.186852117,
eficiencia_detector,0.41363636363636364,0,20500,20501,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.000868999978,1178365.9676916585,1149925.576637538,2030,966,968,3964,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,1,20502,20503,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2001,1015,912,3928,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,2,20504,20505,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1995,931,916,3842,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,3,20506,20507,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1946,905,888,3739,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,4,20508,20509,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,5,0.0048828125,0.000868999978,1178365.9676916585,1065056.205167345,2002,989,982,3973,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,5,20510,20511,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.000868999978,1178365.9676916585,1149925.576637538,2008,992,976,3976,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,6,20512,20513,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,1992,955,977,3924,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,7,20514,20515,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1958,875,846,3679,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,8,20516,20517,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1935,942,888,3765,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,9,20518,20519,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,6,0.005859375,0.0008369999789999999,1223416.9960474994,1086330.5779225964,1971,959,1005,3935,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,10,20520,20521,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2025,938,962,3925,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,11,20522,20523,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1936,925,931,3792,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,12,20524,20525,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1950,919,969,3838,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,13,20526,20527,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1952,914,875,3741,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,14,20528,20529,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,6,0.005859375,0.00080499998,1272049.7210447136,1129513.9049671418,1934,941,906,3781,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,15,20530,20531,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1989,933,963,3885,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,16,20532,20533,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,1966,932,968,3866,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,17,20534,20535,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1980,947,903,3830,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,18,20536,20537,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2008,915,918,3841,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,19,20538,20539,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1902,906,933,3741,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,20,20540,20541,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2002,990,932,3924,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,21,20542,20543,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,1991,956,924,3871,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,22,20544,20545,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1990,972,952,3914,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,23,20546,20547,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,1980,924,913,3817,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,24,20548,20549,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,1974,888,950,3812,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,25,20550,20551,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,2,0.001953125,0.000868999978,1178365.9676916585,1126459.9223723086,2074,932,976,3982,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,26,20552,20553,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,3,0.0029296875,0.00080499998,1272049.7210447136,1192715.0617625376,1881,915,892,3688,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,27,20554,20555,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,2022,916,948,3886,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,28,20556,20557,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1992,904,912,3808,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.41363636363636364,29,20558,20559,5.0,0.1,0.41363636363636364,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1986,887,938,3811,2.9999995498908305e-07,1292907.5820006463,
eficiencia_detector,0.48636363636363633,0,20600,20601,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2026,957,968,3951,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,1,20602,20603,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,0,0.0,0.00080499998,1272049.7210447136,1272049.7210445728,1918,895,886,3699,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,2,20604,20605,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2008,915,968,3891,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,3,20606,20607,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,1927,955,956,3838,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,4,20608,20609,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2024,944,905,3873,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,5,20610,20611,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1959,1009,904,3872,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,6,20612,20613,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1997,1002,906,3905,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,7,20614,20615,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,2016,977,947,3940,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,8,20616,20617,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,3,0.0029296875,0.00080499998,1272049.7210447136,1192715.0617625376,2015,879,897,3791,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,9,20618,20619,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1895,885,915,3695,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,10,20620,20621,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1988,896,907,3791,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,11,20622,20623,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1992,998,951,3941,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,12,20624,20625,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1942,919,902,3763,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,13,20626,20627,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2060,950,975,3985,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,14,20628,20629,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2002,916,959,3877,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,15,20630,20631,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1973,974,934,3881,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,16,20632,20633,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1952,925,904,3781,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,17,20634,20635,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1966,919,954,3839,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,18,20636,20637,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,1934,946,951,3831,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,19,20638,20639,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,5,0.0048828125,0.0008369999789999999,1223416.9960474994,1105775.1996182385,1953,949,986,3888,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,20,20640,20641,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1885,917,923,3725,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,21,20642,20643,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2046,953,914,3913,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,22,20644,20645,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,5,0.0048828125,0.00080499998,1272049.7210447136,1149731.4805637465,2005,887,934,3826,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,23,20646,20647,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,4,0.00390625,0.00080499998,1272049.7210447136,1170732.3173938908,1843,904,927,3674,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,24,20648,20649,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1928,974,903,3805,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,25,20650,20651,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1979,958,947,3884,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,26,20652,20653,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1962,873,923,3758,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,27,20654,20655,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,2,0.001953125,0.00080499998,1272049.7210447136,1216016.9839500093,1898,929,928,3755,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,28,20656,20657,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,4,0.00390625,0.00080499998,1272049.7210447136,1170732.3173938908,1913,914,907,3734,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.48636363636363633,29,20658,20659,5.0,0.1,0.48636363636363633,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,2015,925,899,3839,2.9999995498908305e-07,1515871.203679251,
eficiencia_detector,0.5590909090909091,0,20700,20701,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1990,933,980,3903,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,1,20702,20703,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1968,909,927,3804,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,2,20704,20705,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,1,0.0009765625,0.00080499998,1272049.7210447136,1241348.2305920776,1960,900,939,3799,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,3,20706,20707,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,1,0.0009765625,0.0008369999789999999,1223416.9960474994,1193889.2782214251,1942,930,978,3850,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,4,20708,20709,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,2,0.001953125,0.0008369999789999999,1223416.9960474994,1169526.490226373,1988,971,917,3876,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,5,20710,20711,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,0,0.0,0.0008369999789999999,1223416.9960474994,1223416.9960473638,2009,930,907,3846,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,6,20712,20713,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,0,0.0,0.00080499998,1272049.7210447136,1272049.7210445728,1921,902,930,3753,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,7,20714,20715,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,3,0.0029296875,0.0008369999789999999,1223416.9960474994,1147115.441999959,1970,937,896,3803,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,8,20716,20717,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,1945,924,966,3835,2.9999995498908305e-07,1737550.4928625363,
eficiencia_detector,0.5590909090909091,9,20718,20719,5.0,0.1,0.5590909090909091,100.0,0.98,4,1024,4,0.00390625,0.0008369999789999999,1223416.9960474994,1125973.13707631,2030,967,955,3952,2.9999995498908305e-07,1737550.4928625363,
